,Product_name,Prices,Description,Reviews
613,"Samsung Galaxy A17 5G Charger in the Box (Blue, 128 GB)","₹20,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3
614,"OPPO A6 5G (Sapphire Blue, 128 GB)","₹23,999",6 GB RAM | 128 GB ROM17.14 cm (6.75 inch) HD+ Display50MP + 2MP | Yes7000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.1
615,"OPPO A6 5G (Sakura Pink, 128 GB)","₹23,999",6 GB RAM | 128 GB ROM17.14 cm (6.75 inch) HD+ Display50MP + 2MP | Yes7000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.1
616,"Alcatel V3 Ultra 5G (Ocean Grey, 128 GB)","₹21,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.22 cm (6.78 inch) Full HD+ Display108MP + 8MP + 2MP | 32MP Front Camera5010 mAh BatteryDimensity 6300 Processor1 Year Warranty on Handset and 6 Months Warranty on in the Box Accessories,4.1
617,"OPPO A6 5G (Ice White, 128 GB)","₹23,999",6 GB RAM | 128 GB ROM17.14 cm (6.75 inch) HD+ Display50MP + 2MP | Yes7000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.1
618,"OPPO A6s 5G (Aurora Gold, 128 GB)","₹22,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.14 cm (6.75 inch) HD+ Display50MP + 2MP | 5MP Front Camera6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
619,"OPPO A6s 5G (Plum Purple, 128 GB)","₹20,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.14 cm (6.75 inch) HD+ Display50MP + 2MP | 5MP Front Camera6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.5
620,"OPPO A6s 5G (Aurora Gold, 128 GB)","₹20,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.14 cm (6.75 inch) HD+ Display50MP + 2MP | 5MP Front Camera6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.5
621,"Tecno Spark 50 5G (Champagne Gold, 128 GB)","₹21,499",6 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera | 8MP Front Camera6500 mAh Lithium Polymer BatteryDimensity 6400 Processor1 Year Manufacturer Warranty for Phone,4.2
622,"Tecno Spark 50 5G (Fantasy Purple, 128 GB)","₹21,499",6 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera | 8MP Front Camera6500 mAh Lithium Polymer BatteryDimensity 6400 Processor1 Year Manufacturer Warranty for Phone,4.2
623,"OPPO A6s 5G (Plum Purple, 128 GB)","₹22,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.14 cm (6.75 inch) HD+ Display50MP + 2MP | 5MP Front Camera6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
624,"OPPO A6 5G (Sapphire Blue, 128 GB)","₹21,999",4 GB RAM | 128 GB ROM17.14 cm (6.75 inch) HD+ Display50MP + 2MP | Yes7000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,3.8
625,"Infinix Note edge (Stellar Blue, 128 GB)","₹24,999",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display50MP Rear Camera | 13MP Front Camera6500 mAh BatteryDimensity 7100 Processor1 year for Handset 6 months for Accessories,4.2
626,"realme P4R 5G (Silver Glare, 128 GB)","₹18,999",4 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera8000 mAh Lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
627,"POCO X7 Pro 5G (Obsidian Black, 256 GB)","₹23,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP | 20MP Front Camera6550 mAh BatteryDimensity D8400 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
628,"Motorola g72 (Polar Blue, 128 GB)","₹21,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.64 cm (6.55 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryMediatek Helio G99 Processor1 Year on Handset and 6 Months on Accessories,4.1
629,"LAVA Blaze Duo 3 (Imperial Gold, 128 GB)","₹19,999",6 GB RAM | 128 GB ROM | Expandable Upto 128 GB16.94 cm (6.67 inch) Full HD+ Display50MP + 64MP | 0MP Front Camera5000 mAh BatteryMediatek Dimensity 7060 Chipset Processor1 Year Handset Warranty and 6 Months Warranty on Accessories,3.8
630,"realme 15x 5G (Maroon Red, 128 GB)","₹23,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.27 cm (6.8 inch) Display50MP Rear Camera | 50MP Front Camera7000 mAh BatteryDimensity 6300 6nm Octa-core chipset Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
631,"Tecno Spark 50 5G (Ink Black, 128 GB)","₹21,499",6 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera | 8MP Front Camera6500 mAh Lithium Polymer BatteryDimensity 6400 Processor1 Year Manufacturer Warranty for Phone,4.2
632,"realme C83 5G (Sprouting Green, 128 GB)","₹20,499",6 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display13MP Rear Camera | 5MP Front Camera7000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,3.8
633,"LAVA Agni 3 5G (Pristine Glass, 128 GB)","₹25,990",8 GB RAM | 128 GB ROM | Expandable Upto 128 GB17.02 cm (6.7 inch) Full HD+ Display50MP Rear Camera5000 mAh Battery1 Year Warranty on Handset and 6 Months Warranty on Accessories,3.8
634,"OPPO A5 Pro 5G (Mocha Brown, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 2MP | 8MP Front Camera5800 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
635,"Motorola G60 (Moonless, 128 GB)","₹21,999",6 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP + 8MP + 2MP | 32MP Front Camera6000 mAh BatteryQualcomm Snapdragon 732G Processor120Hz Refresh RateStock Android Experience1 Year on Handset and 6 Months on Accessories,4.1
636,"Samsung A16 5G (Light Green, 128 GB)","₹20,991",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP5000 mAh Battery1 Year Manufacturer Warranty for Device and 6 Months for Inbox Accessories,3.8
637,"Samsung Galaxy F17 5G (Violet Pop, 128 GB)","₹23,241",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP | 13MP Front Camera5000 mAh BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4
638,"Samsung A26 5G (Black, 128 GB)","₹22,490",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP5000 mAh Battery1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,3.9
639,"Samsung Galaxy A14 5G (Dark Red, 128 GB)","₹20,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.2
640,"realme C85 5G (Parrot Purple, 128.0 GB)","₹21,999",4 GB RAM | 128.0 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera7000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
641,"Samsung Galaxy F23 5G (Copper Blush, 128 GB)","₹13,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 750G Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,4.2
642,"Samsung Galaxy F34 5G (Mystic Green, 128 GB)","₹24,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP + 2MP | 13MP Front Camera6000 mAh BatteryExynos 1280 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.2
643,"REDMI 13 5G (Orchid Pink, 128 GB)","₹20,490",8 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Full HD+ Display108MP Rear Camera5030 mAh BatteryQualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor1 year manufacture warranty,4.2
644,"realme C85 5G (Peacock Green, 128.0 GB)","₹21,999",4 GB RAM | 128.0 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera7000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
645,"Mi 11 Lite (Jazz Blue, 128 GB)","₹18,399",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.64 cm (6.55 inch) Full HD+ Display64MP + 8MP + 5MP | 16MP Front Camera4250 mAh Li-Polymer BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.2
646,"IQOO Z10X 5G (Titanium, 128 GB)","₹22,500",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera6500 mAh Battery1 Year Warranty on Handset and 6 Months Warranty on Accessories,4.4
647,"realme X3 SuperZoom (Arctic White, 256 GB)","₹30,049",8 GB RAM | 256 GB ROM16.69 cm (6.57 inch) Full HD+ Display64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera4200 mAh BatteryQualcomm Snapdragon 855+ Processor120 Hz Smooth DisplayUIS and UIS Max Ultra Image StabilizationLiquid Cooling SystemBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
648,"realme C85 5G (Peacock Green, 128.0 GB)","₹21,999",4 GB RAM | 128.0 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera7000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
649,"Motorola G60 (Moonless, 128 GB)","₹21,999",6 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP + 8MP + 2MP | 32MP Front Camera6000 mAh BatteryQualcomm Snapdragon 732G Processor120Hz Refresh RateStock Android Experience1 Year on Handset and 6 Months on Accessories,4.1
650,"realme P4R 5G (Silver Glare, 128 GB)","₹18,999",4 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera8000 mAh Lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
651,"Mi 11 Lite (Jazz Blue, 128 GB)","₹18,399",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.64 cm (6.55 inch) Full HD+ Display64MP + 8MP + 5MP | 16MP Front Camera4250 mAh Li-Polymer BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.2
652,"realme X3 SuperZoom (Arctic White, 256 GB)","₹30,049",8 GB RAM | 256 GB ROM16.69 cm (6.57 inch) Full HD+ Display64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera4200 mAh BatteryQualcomm Snapdragon 855+ Processor120 Hz Smooth DisplayUIS and UIS Max Ultra Image StabilizationLiquid Cooling SystemBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
653,"IQOO Z10X 5G (Titanium, 128 GB)","₹22,500",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera6500 mAh Battery1 Year Warranty on Handset and 6 Months Warranty on Accessories,4.4
654,"Motorola g72 (Meteorite Grey, 128 GB)","₹21,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.64 cm (6.55 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryMediatek Helio G99 Processor1 Year on Handset and 6 Months on Accessories,4.1
655,"OPPO A78 5G (Glowing Blue, 128 GB)","₹21,999",8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Battery6833 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
656,"Samsung Galaxy F23 5G (Copper Blush, 128 GB)","₹23,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 750G Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,4.3
657,"Samsung Galaxy F34 5G (Mystic Green, 128 GB)","₹24,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP + 2MP | 13MP Front Camera6000 mAh BatteryExynos 1280 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.2
658,"Alcatel V3 Ultra 5G (Champagne Gold, 128 GB)","₹21,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.22 cm (6.78 inch) Full HD+ Display108MP + 8MP + 2MP | 32MP Front Camera5010 mAh BatteryDimensity 6300 Processor1 Year Warranty on Handset and 6 Months Warranty on in the Box Accessories,4.1
659,"realme X3 SuperZoom (Arctic White, 256 GB)","₹24,990",12 GB RAM | 256 GB ROM16.69 cm (6.57 inch) Full HD+ Display64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera4200 mAh BatteryQualcomm Snapdragon 855+ Processor120 Hz Smooth DisplayUIS and UIS Max Ultra Image StabilizationLiquid Cooling SystemBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.3
660,"Motorola G60 (Dynamic Gray, 128 GB)","₹21,999",6 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Full HD+ Display108MP + 8MP + 2MP | 32MP Front Camera6000 mAh BatteryQualcomm Snapdragon 732G Processor120Hz Refresh RateStock Android Experience1 Year on Handset and 6 Months on Accessories,4.1
661,"SONY Xperia ZR (White, 8 GB)","₹22,990",2 GB RAM | 8 GB ROM | Expandable Upto 32 GB11.68 cm (4.6 inch) HD Display13MP Rear Camera | 0.3MP Front Camera2300 mAh BatteryQualcomm Snapdragon S4 Pro Processor1 Year for Mobile & 6 Months for Accessories,4.1
662,"Apple IPhone 4 (White, 8 GB)","₹22,900",8 GB ROM8.89 cm (3.5 inch) NA Display5MP Rear Camera | 0.3MP Front Camera1 Year Manufacturer Warranty,4.1
663,"REDMI Note 14 Pro 5G (Ivyy Green, 128 GB)","₹24,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5500 mAh Battery1 Year,4.4
664,"Samsung Galaxy A32 (Awesome Black, 128 GB)","₹24,999",6 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Display64MP Rear Camera5000 mAh Battery1 Year,4.1
665,"Samsung Galaxy F41 (Fusion Blue, 128 GB)","₹20,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.26 cm (6.4 inch) Full HD+ Display64MP + 8MP + 5MP | 32MP Front Camera6000 mAh Lithium-ion BatteryExynos 9611 ProcessorSuper AMOLED Display1 Year Warranty Provided by the Manufacturer from Date of Purchase,4.3
666,"Samsung Galaxy A31 (Prism Crush Blue, 128 GB)","₹23,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.26 cm (6.4 inch) Full HD+ Display48MP + 8MP + 5MP + 5MP | 20MP Front Camera5000 mAh Lithium-ion BatteryMediaTek (MT6768) Octa Core ProcessorSuper AMOLED Display1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.3
667,"Samsung Galaxy A50 (White, 64 GB)","₹24,000",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.26 cm (6.4 inch) Full HD+ Display25MP + 5MP + 8MP | 25MP Front Camera4000 mAh Lithium-ion BatteryExynos 9610 ProcessorSuper AMOLED DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
668,"POCO X7 5G (Yellow, 128 GB)","₹17,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP + 2MP | 20MP Front Camera5500 mAh BatteryDimensity 7300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
669,"REDMI 13 5G Prime Edition (Hawaiian Blue, 128 GB)","₹20,490",8 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Display13MP Rear Camera5030 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.2
670,"MOTOROLA One Vision (Sapphire Gradient, 128 GB)","₹20,145",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 25MP Front Camera3500 mAh BatteryExynos 9609 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
671,"Note 11 Pro (Star blue, 128 GB)","₹20,850",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display108MP Rear Camera | 16MP Front Camera5000 mAh Battery12 Months Warranty,4.3
672,"Motorola G62 5G (Frosted Blue, 128 GB)","₹24,999",8 GB RAM | 128 GB ROM41.94 cm (16.51 cm) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories,4.1
673,"Motorola Edge 20 Fusion 5G (Electric Graphite, 128 GB)","₹24,999",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 32MP Front Camera5000 mAh BatteryMediaTek Dimensity 800U Processor90Hz Refresh Rate AMOLED Display13 5G Bands1 Year on Handset and 6 Months on Accessories,4
674,"realme 9 Pro 5G (Sunrise Blue, 128 GB)","₹21,999",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 695 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
675,"Samsung Galaxy A23 (Black, 128 GB)","₹23,990",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh Li-Ion BatteryOcta-core(EXYNOS) Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box,4.2
676,"realme P4R 5G (Silver Glare, 128 GB)","₹18,999",4 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera8000 mAh Lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
677,"Mi 10T (Cosmic Black, 128 GB)","₹22,999",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP + 13MP + 5MP | 20MP Front Camera5000 mAh Li-ion Polymer BatteryQualcomm Snapdragon 865 Processor144Hz Intelligent AdaptiveSync Display33W Dual Split Flash Charge1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories,4.2
678,"REDMI Note 13 5G (Stealth Black, 128 GB)","₹26,990",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP Rear Camera5000 mAh Battery1 Year Brand Warranty,4.2
679,"Samsung Galaxy F17 5G (Voilet Pop 128GB) (4GB RAM) (Voilet poo, 128 GB)","₹20,461",4 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 year brand warranty,4.7
680,"Mi 10T (Cosmic Black, 128 GB)","₹23,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display64MP Rear Camera5000 mAh BatteryDomestic 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories,4.1
681,"realme 9 Pro 5G (Sunrise Blue, 128 GB)","₹23,999",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 695 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
682,"realme 9 Pro 5G (Aurora Green, 128 GB)","₹20,899",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 695 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
683,"Motorola g73 5G (Midnight Blue, 128 GB)","₹21,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 930 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4
684,"REDMI Note 10 Pro Max (Dark Nebula, 128 GB)","₹22,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display108MP Rear Camera | 16MP Front Camera5020 mAh BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
685,"OPPO A79 5G (Glowing Green, 128 GB)","₹22,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ DisplayRear Camera: 50MP AI Camera, 2MP Portrait Camera Front Camera: 8MP Selfie Camera | 8MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Dimensity 6020 ProcessorBefore going on the market, the product has gone through 6 tests, namely drop, anti-splash, radiation, weather, slight drop, and signal tests, and 5 safety protection steps, namely durability, fire and flame retardant, temperature protection, noise safety, and battery protection. 50-plus production-related checks, 130-plus ultra-stringent reliability tests, and 320-plus comprehensive testing processes, just to provide OPPO enduring craftsmanship and quality.
[1-Meter Directional Drop Test]
[150-Circle Tumbling Test]
[14,000 Micro-Drop Test]
[Water-Spray Test]
[1,000 25Kg Soft Pressure Tests]
[Stress Bending Test]
[500,000 On Button Press Tests]
[20,000 USB Plug/Unplug Tests]
[65°C 95%RH 168H High Temperature and High Humidity Test]
[100,000-Plus Rigorous Quality Tests]
* The data here refers to laboratory test data only and is not intended for quality assurance in daily use. The actual situation will be slightly different due to different test software versions, test environments, and versions.12 Months on Handset and 6 Months on Adapter & Cable",4.3
